STRUCTURE,STRUCTURE_ID,ACTION,FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,SEX,SEX_LABEL,AGE,AGE_LABEL,URBANISATION,URBANISATION_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3,COMP_BREAKDOWN_3_LABEL,TIME_PERIOD,OBS_VALUE,DECIMALS,DECIMALS_LABEL,DATABASE_ID,DATABASE_ID_LABEL,COMMENT_TS,UNIT_MULT,UNIT_MULT_LABEL,DATA_SOURCE,DATA_SOURCE_LABEL,UNIT_TYPE,UNIT_TYPE_LABEL,TIME_FORMAT,TIME_FORMAT_LABEL,COMMENT_OBS,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GTM,Guatemala,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2006,0.571,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GTM,Guatemala,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,0.565,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GTM,Guatemala,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2008,0.559,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GTM,Guatemala,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2009,0.553,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GTM,Guatemala,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,0.547,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,External value (reported by FAOSTAT or another international agency),X,Figure from international organizations,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GTM,Guatemala,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,0.539,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GTM,Guatemala,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2012,0.531,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GTM,Guatemala,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2013,0.523,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,External value (reported by FAOSTAT or another international agency),X,Figure from international organizations,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GTM,Guatemala,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,0.5332,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,External value (reported by FAOSTAT or another international agency),X,Figure from international organizations,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GTM,Guatemala,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,0.5332,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GTM,Guatemala,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,0.5332,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GTM,Guatemala,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2017,0.5332,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GTM,Guatemala,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,0.5332,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GTM,Guatemala,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,0.5332,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GTM,Guatemala,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,0.5332,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GTM,Guatemala,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2021,0.5332,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GTM,Guatemala,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2022,0.5332,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GUY,Guyana,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2000,0.528,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,External value (reported by FAOSTAT or another international agency),X,Figure from international organizations,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GUY,Guyana,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2001,0.5286,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GUY,Guyana,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2002,0.5292,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GUY,Guyana,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2003,0.5298,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GUY,Guyana,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2004,0.5304,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GUY,Guyana,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2005,0.531,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,External value (reported by FAOSTAT or another international agency),X,Figure from international organizations,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GUY,Guyana,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2006,0.532,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GUY,Guyana,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,0.533,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GUY,Guyana,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2008,0.534,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GUY,Guyana,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2009,0.535,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GUY,Guyana,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,0.536,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,External value (reported by FAOSTAT or another international agency),X,Figure from international organizations,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GUY,Guyana,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,0.532,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GUY,Guyana,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2012,0.528,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GUY,Guyana,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2013,0.524,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,External value (reported by FAOSTAT or another international agency),X,Figure from international organizations,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GUY,Guyana,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,0.5153,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,External value (reported by FAOSTAT or another international agency),X,Figure from international organizations,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GUY,Guyana,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,0.5153,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GUY,Guyana,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,0.5153,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GUY,Guyana,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2017,0.5153,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GUY,Guyana,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,0.5153,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GUY,Guyana,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,0.5153,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GUY,Guyana,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2020,0.5153,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GUY,Guyana,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2021,0.5153,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GUY,Guyana,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2022,0.5153,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,HTI,Haiti,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2005,0.574,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,External value (reported by FAOSTAT or another international agency),X,Figure from international organizations,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,HTI,Haiti,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2006,0.5784,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,HTI,Haiti,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2007,0.5828,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,HTI,Haiti,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2008,0.5872,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,HTI,Haiti,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2009,0.5916,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,HTI,Haiti,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,0.596,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,External value (reported by FAOSTAT or another international agency),X,Figure from international organizations,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,HTI,Haiti,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,0.597,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,HTI,Haiti,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2012,0.598,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,HTI,Haiti,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2013,0.599,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,External value (reported by FAOSTAT or another international agency),X,Figure from international organizations,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,HTI,Haiti,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,0.6026,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,External value (reported by FAOSTAT or another international agency),X,Figure from international organizations,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,HTI,Haiti,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,0.6026,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,HTI,Haiti,FAO_AS_4537,Gender Inequality Index (GII) [equality = 0; inequality = 1),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,0_TO_1,0-1 scale,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,0.6026,2,Two,FAO_AS,Aquastat,,0,Units,FAO_AS,Aquastat,IX,Index,602,CCYY,"Imputed (carry forward, vertical imputation, linear interpolation)",I,Imputed value (CCSA definition),PU,Public
